"","error","sample.fraction","mtry","min.node.size","honesty.fraction","honesty.prune.leaves","alpha","imbalance.penalty"
"284",481.213775811864,0.39261717137415,2,2,0.691983363218606,1,0.211542922712397,0.714382478299849
"285",498.119707252739,0.302921365539078,9,180,0.718395943962969,1,0.0893227093038149,0.742798620819202
"286",467.030443951009,0.277518978260923,37,2,0.737594318576157,0,0.172224259062205,0.601569718795948
"287",485.700898452306,0.374984510568902,7,22,0.790415416657925,0,0.194401210348587,1.16377647875656
"288",497.93528793891,0.155977313697804,22,140,0.732562759541906,1,0.0159236281760968,1.29408900372594
"289",476.135169027499,0.391966314602178,29,35,0.572137545980513,1,0.0157529612770304,0.586707449300981
"290",493.061251969865,0.335292750003282,12,78,0.546257830201648,1,0.232934443163686,0.685722071905251
"291",496.791007354865,0.137528957403265,33,63,0.662719640042633,0,0.174563601263799,0.287047136905404
"292",495.401571612747,0.387156837445218,9,213,0.63857890709769,0,0.0918467285810038,2.35774129644444
"293",502.168201356441,0.159694306273013,1,67,0.632979203946888,1,0.0465110099175945,1.11615394839662
"294",463.777213939733,0.386972347775009,13,1,0.52313125571236,1,0.0895521197235212,0.286299005442632
"295",495.773879454166,0.259267833584454,5,29,0.597902693157084,1,0.206134461623151,0.475960239408291
"296",500.546586510002,0.0581662943237461,19,59,0.622409596596844,1,0.157481835689396,1.14729602235923
"297",477.993234037496,0.0948862862191163,30,2,0.717981977830641,0,0.0293759421911091,0.534370670602857
"298",458.761846953384,0.472281332034618,21,1,0.788019292615354,0,0.246850436145905,3.29730050419795
"299",491.628653094157,0.224268336594105,22,68,0.757932476536371,1,0.0969380927272141,0.15375235167425
"300",495.871258911176,0.253737337049097,20,138,0.581742694042623,0,0.045685482386034,0.792955622995635
"301",477.652635302192,0.37555977567099,36,30,0.516191397304647,1,0.142845385067631,0.50313810432129
"302",495.250621215386,0.110181831126101,34,51,0.686294697341509,1,0.0750595731660724,0.382997054477272
"303",492.070259229253,0.238351691083517,32,59,0.515919727808796,1,0.191807791066822,2.20874912844553
"304",480.575005664785,0.222458907181863,22,11,0.59963432031218,0,0.177978941996116,0.686280236678734
"305",480.654754218461,0.113697974651586,26,3,0.630330981663428,1,0.199196374218445,0.380622541543343
"306",482.055086515584,0.0614980307407677,29,2,0.518126740050502,1,0.122273128014058,0.0500058896826903
"307",488.470600510166,0.1230196540826,20,9,0.798542897077277,0,0.238597055256832,2.55695246513903
"308",503.883122982811,0.149223358009476,11,165,0.67351518815849,1,0.231656549032778,0.782497773986339
"309",492.350084787909,0.430915122444276,1,55,0.677892612223513,0,0.173762913094833,0.0224392424400155
"310",499.738412741895,0.0646406847285107,4,17,0.729253288288601,0,0.124005514895543,0.505062527848927
"311",502.954724244703,0.108348901581485,19,204,0.719961217441596,0,0.23395329824416,0.0938815414565032
"312",464.000640571288,0.296871027664747,34,2,0.79783316438552,1,0.179261005541775,0.37056676450867
"313",484.220281979822,0.108583977189846,19,5,0.61375674882438,0,0.155918246717192,0.143939682508046
"314",466.17010594302,0.423140863457229,37,11,0.731675748759881,0,0.0790069232461974,0.485925843665494
"315",480.390374110554,0.44256486678496,22,61,0.610140135930851,0,0.212750631268136,0.588914782308217
"316",487.057030475278,0.402621579135302,1,18,0.689495463902131,1,0.00811986019834876,0.630702978171143
"317",503.006776742717,0.0902029369026423,2,28,0.551588627509773,1,0.200090669095516,0.0948145281514485
"318",488.824877821999,0.465393087046687,1,28,0.6115930165397,1,0.165832634200342,1.53672454770142
"319",471.830371937098,0.280248326156288,25,7,0.596478739473969,0,0.0847954975324683,1.8562400056681
"320",489.293897222261,0.177129763737321,21,28,0.618753524567001,1,0.0926725448225625,0.413722858437792
"321",461.69061279179,0.473700484319124,25,10,0.661927770986222,1,0.197504807962105,0.552930159541115
"322",495.739270692555,0.0507430056342855,8,14,0.751543673640117,1,0.0760744952713139,0.0777820687599308
"323",474.600398282192,0.267513848503586,14,5,0.714625652995892,1,0.0602278333390132,0.291882269317916
"324",490.564544580677,0.400211463042069,13,157,0.653106012986973,0,0.0151769632939249,2.41142238384775
"325",480.989013042654,0.43242785113398,8,30,0.746299247723073,0,0.061668295355048,0.192871471940894
"326",478.596851702294,0.183120456931647,25,7,0.545435840566643,1,0.0252274288795888,0.897510472645033
"327",478.402024351345,0.338613525091205,7,3,0.639375021168962,1,0.199873856967315,0.0511162328500773
"328",495.014826946505,0.489042217493989,1,138,0.594997222023085,1,0.14342539338395,1.78381618605841
"329",487.863873242164,0.328366807929706,36,84,0.555829048808664,0,0.0867773834615946,0.179204897674177
"330",477.684058522011,0.180679466202855,17,3,0.536327887652442,1,0.11550430546049,0.956398179943531
"331",488.992226292579,0.0781485000276007,36,9,0.607240529474802,0,0.180337240919471,0.887644989884851
"332",488.846468875182,0.449899432505481,14,120,0.717627105372958,1,0.248116955393925,0.679057209137121
"333",473.337005687371,0.442128997237887,29,33,0.618542954255827,0,0.164688005985226,0.548740734100427
"334",466.901020665896,0.312510560115334,22,6,0.643997549824417,1,0.00404631497804075,0.736365104070058
"335",484.663467156517,0.0547736995271407,18,4,0.742378026549704,0,0.002757087291684,0.474731437390191
"336",482.107818645686,0.184048521053046,9,1,0.770094945211895,1,0.198341812298167,0.093342564672694
"337",487.79677923776,0.328990932297893,34,83,0.527514647203498,0,0.0743821579380892,0.102725849936356
"338",501.863213359359,0.208952244813554,4,78,0.742233106866479,0,0.192025819153059,0.491521736070673
"339",470.946187480542,0.392356341739651,35,15,0.642637524777092,0,0.184887155832257,1.52202320960624
"340",497.345374758514,0.435526454972569,3,260,0.604962876019999,0,0.136336306517478,0.143846286809025
"341",502.987086349001,0.0644949222798459,19,282,0.678594443923794,1,0.00976181775331497,0.636609526099529
"342",501.694972996966,0.217850515549071,2,51,0.675349498027936,0,0.190127730485983,1.00903100928003
"343",497.910942166957,0.271878286206629,14,147,0.689125205692835,0,0.233212676888797,1.03679223127555
"344",456.223188434846,0.440072626271285,37,1,0.5700217732694,0,0.159385298960842,0.123529291282098
"345",494.501037761083,0.0649572632391937,21,20,0.744109147787094,1,0.17211438564118,0.856332618812105
"346",470.263179140737,0.261508321959991,14,1,0.759496521158144,0,0.0212167862919159,1.27974111075951
"347",483.458609818311,0.250822795403656,7,2,0.640105139138177,1,0.175831590953749,5.22129516174103
"348",478.847738572853,0.0925867980462499,32,1,0.656938187894411,0,0.193839603511151,0.0611370125691702
"349",490.416025208622,0.414966148254462,20,234,0.651722581125796,0,0.0273985658423044,0.48424113728633
"350",500.962988020621,0.20076421611011,3,40,0.675809872103855,0,0.235110927082133,0.941467942385708
"351",475.87273584979,0.135356702539139,31,1,0.56652710030321,0,0.000434188288636506,2.03994463725493
"352",460.259754072858,0.473554736014921,13,2,0.614047275227495,1,0.0607572052394971,1.11706256073276
"353",485.704551379142,0.420170009566937,37,95,0.534135091188364,0,0.155303053266834,1.28615094665557
"354",465.151999835212,0.312005764397327,36,2,0.562691306718625,1,0.00301380583550781,2.25522116849129
"355",491.814048740287,0.414378872408997,5,77,0.581252930918708,1,0.071691194025334,0.326678019871453
"356",487.169479450283,0.362029189779423,12,46,0.74618541826494,1,0.137861992348917,1.90888837291506
"357",484.092620251654,0.110328509297688,18,3,0.64111073918175,1,0.195125732512679,0.633906939485184
"358",480.778296029973,0.217081082612276,23,13,0.755072081880644,0,0.180802759481594,0.125875972425122
"359",500.893052363076,0.247303316823673,2,63,0.753878751792945,0,0.235623771324754,0.00207645021910116
"360",492.038420833256,0.363341010641307,22,196,0.59590378953144,1,0.0647633439511992,0.374599044204354
"361",455.969487781945,0.37492652728688,25,3,0.666712570562959,1,0.0181656421627849,0.30432195494044
"362",502.160943162164,0.123808393476065,3,66,0.704614393552765,1,0.0615745398681611,0.800798367925827
"363",464.99663436559,0.245781041146256,32,1,0.743282404495403,0,0.109656451502815,0.189544888002637
"364",483.651268167108,0.479289607971441,15,75,0.535189218888991,0,0.190974100318272,3.14114982451266
"365",475.815160986739,0.17922428912716,17,1,0.673959574871697,1,0.120985082816333,5.75664351403962
"366",497.427412772376,0.156000591500197,15,62,0.715189801249653,0,0.162120512512047,0.0885156639368623
"367",465.920616829937,0.259620755608194,23,1,0.750576818105765,0,0.224588570126798,0.264555458697118
"368",465.606966614501,0.358907133480534,28,6,0.682083240477368,1,0.223044079670217,0.736666284643959
"369",477.199981589981,0.239527059067041,12,1,0.548916684789583,1,0.181783049483784,0.421751085227856
"370",498.952627514892,0.110760990565177,15,43,0.621267788601108,1,0.187749094970059,1.81389196494457
"371",480.293415921339,0.456643034971785,1,3,0.651851680246182,0,0.202874066657387,2.21629863500806
"372",490.716527778988,0.193819214846008,12,27,0.561032562586479,0,0.0181068989331834,0.332267632539011
"373",484.212301855982,0.281911138794385,9,8,0.768042153702118,0,0.224701636179816,0.940943780685153
"374",492.93342689603,0.106146306847222,29,33,0.780009085079655,1,0.161255134735256,0.199277630002592
"375",494.749081159038,0.125273499963805,18,46,0.770166064193472,1,0.0967134353122674,0.132230207732721
"376",500.665459178168,0.240834440034814,8,111,0.571164347650483,1,0.246807224117219,2.36075319057744
"377",481.559382734204,0.486750014242716,28,106,0.771305235102773,0,0.0104393997462466,4.75184161011698
"378",471.77153690846,0.227891861728858,15,1,0.778021471598186,1,0.0125191825209185,1.59945499134528
"379",483.779259822167,0.164267476939131,11,1,0.51962997445371,0,0.233906525361817,0.818075129515085
"380",475.599275025144,0.416254443838261,15,28,0.755935926409438,0,0.0352023396990262,1.12013270426679
"381",481.708939456581,0.36504133323906,4,3,0.595485708024353,1,0.229969830950722,0.0707410912947602
"382",498.432073433149,0.209597666130867,33,245,0.541033300268464,1,0.0232362599344924,1.88416876840937
"383",458.58999820995,0.355517757858615,30,2,0.666482139751315,1,0.111660740454681,1.00522788298706
"384",494.286017086782,0.100895818369463,25,37,0.798558701365255,0,0.134502235974651,0.186342192833357
"385",475.604935209186,0.182711394806392,18,1,0.515847913827747,1,0.109382212744094,1.74714345241918
"386",485.984087543758,0.435538414691109,15,80,0.52075212856289,1,0.21800295059802,0.440198678833841
"387",477.668152187511,0.222765823348891,23,9,0.610848439997062,1,0.0936043155379593,1.46430125268422
"388",483.426722337684,0.177859769354109,17,12,0.703858514782041,1,0.00995806901482865,1.14407644941302
"389",472.873927852291,0.30014632694656,10,1,0.561305905948393,1,0.00390058103948832,3.61590841314143
"390",484.63433284881,0.446808975562453,36,134,0.797717234143056,0,0.129144104372244,0.127701064322559
"391",473.906797619378,0.234030586038716,21,3,0.541921416553669,0,0.127054874494206,2.51935772438821
"392",499.808181870761,0.278797358786687,3,83,0.777885259105824,0,0.191767515847459,1.53108506134858
"393",458.441261901114,0.3679363698815,21,2,0.678212064225227,0,0.133126437081955,0.448004595067021
"394",486.346592055895,0.456101803749334,2,29,0.647446872433648,0,0.0435770780895837,1.9364219646996
"395",472.764597500804,0.495765000884421,5,1,0.77394593693316,0,0.218416479998268,2.60162993316941
"396",466.506112721537,0.298311458458193,23,4,0.699009729363024,1,0.10846507496899,0.684696762719961
"397",501.317830731818,0.0522134599857964,25,128,0.772524131950922,0,0.12173446099041,0.0546232328231361
"398",495.601485011382,0.253631220688112,12,93,0.693650248344056,0,0.129894106648862,0.0554132745345548
"399",483.21534419654,0.231023395864759,7,2,0.75910075919237,1,0.169350482872687,0.474200353188255
"400",487.52167460568,0.125508500449359,8,1,0.780336282518692,0,0.152921184373554,0.535497011982657
"401",482.014201919381,0.402363757765852,3,11,0.78031348255463,1,0.0331356940441765,0.781030737165896
"402",487.624149061542,0.222496769181453,37,33,0.706927781435661,0,0.158402512315661,0.187952157782881
"403",476.467980004236,0.309062439191621,19,14,0.512903966056183,1,0.0440242670592852,0.647355102169792
"404",473.19855626577,0.168011693516746,30,2,0.571237912890501,1,0.121640660392586,0.638460292427366
"405",499.279479978775,0.0833407357451506,23,56,0.590291144163348,1,0.176194113621023,0.0898125178657505
"406",468.347554260407,0.327784347068518,25,4,0.508399852877483,1,0.223600486584473,1.78436938102018
"407",466.617542051392,0.268823726964183,21,3,0.666392685985193,1,0.081216462131124,0.2961013365471
"408",467.898687099217,0.375013489846606,32,10,0.796995727182366,0,0.119417023786809,2.05008090719086
"409",489.521648484594,0.389797383372206,13,112,0.67106419953052,1,0.0352481049485505,1.55687877487865
"410",489.22475250924,0.0888858825899661,7,2,0.581409332761541,0,0.0512064886279404,0.633923436553733
"411",469.498250736443,0.454761117813177,8,5,0.622757142572664,0,0.104709517443553,0.796995416374042
"412",463.399399982455,0.280490543565247,30,1,0.645885898801498,0,0.160088864795398,0.0771026273802003
"413",496.616557299999,0.113091182487551,32,61,0.654461262724362,0,0.0179999140673317,0.644941768481979
"414",465.2774472783,0.380371634755284,18,4,0.576056124828756,1,0.148827264027204,2.49764376295307
"415",499.036367544391,0.0925221693818457,17,43,0.578176106652245,1,0.218379805679433,0.219610025147914
"416",484.088372620272,0.225983770086896,35,24,0.722280413005501,0,0.0299701615003869,0.749847413346594
"417",503.20150492751,0.0783638571039774,27,181,0.702513219742104,0,0.142078360193409,0.395807300728526
"418",496.189673677972,0.402782917150762,8,250,0.604994145408273,0,0.188165737723466,2.15748720495083
"419",499.194982709601,0.155322237790097,4,54,0.60864647673443,0,0.00728475768119097,0.173931032487124
"420",495.139170404701,0.320263633003924,24,225,0.680694775981829,0,0.12877159495838,1.31722890039161
"421",471.614042531714,0.254321875364985,35,4,0.516993722715415,0,0.0394761424977332,0.511978925434127
"422",482.022052517343,0.432259440782946,22,63,0.714521108730696,0,0.225860829406884,2.32733469623368
"423",466.455238340844,0.417314301442821,13,3,0.733887175400741,1,0.149744880734943,2.83100976669844
"424",473.987339141467,0.440863777138293,8,8,0.706955772521906,1,0.0396659185644239,1.35496600826709
"425",506.251969162933,0.0591325611690991,1,131,0.557778700510971,1,0.237969237728976,1.73047179161561
"426",467.824038444842,0.294410025980324,19,2,0.577015799516812,1,0.165654498792719,1.43783390182741
"427",476.609523172633,0.18148018438369,19,1,0.516832394269295,1,0.210663600475527,0.620738720601319
"428",480.464790986127,0.44546480254503,16,60,0.743205176084302,1,0.0506813289248385,0.134239989742249
"429",494.984488520979,0.215449139161501,31,75,0.617670725658536,0,0.174649874563329,1.02358124955976
"430",490.604311413089,0.388286200410221,2,28,0.662298709945753,0,0.136316856543999,0.191371009194085
"431",491.315909338813,0.0842481100815348,14,10,0.626071404502727,0,0.0829613974201493,0.961326259250487
"432",476.178189723919,0.25962573341094,19,10,0.56769340406172,0,0.00957680138526484,0.0739113941524754
"433",469.592267049651,0.476747713272925,8,2,0.757377059501596,1,0.206145992386155,0.666492448995846
"434",462.74359987915,0.302514090330806,31,1,0.502302524936385,1,0.183246405504178,0.688220269634369
"435",496.577648611745,0.0968044544802979,30,55,0.588629178167321,0,0.0216075588832609,0.231803285256343
"436",485.718577180536,0.243499235226773,6,5,0.562706464272924,1,0.111301546276081,0.393788539615738
"437",476.617617949715,0.180382720951457,16,1,0.539665469783358,0,0.0568086300627328,1.75904539746439
"438",457.443462041601,0.356388137827162,24,1,0.606162783247419,1,0.0988625031313859,0.849499509773144
"439",499.387810345466,0.1107912385487,24,87,0.549164404114708,1,0.0677790632471442,0.430562595318201
"440",486.190364195506,0.307603256718721,11,29,0.513933455990627,0,0.0724171133479103,0.387665671843723
"441",491.059275175984,0.385031190887094,31,251,0.707701212540269,1,0.0601288282778114,0.836025248860643
"442",494.008965538964,0.183540140185505,34,74,0.611600849917158,0,0.0363816117751412,0.115347908403533
"443",462.267616388302,0.466595104243606,19,9,0.634621411911212,1,0.0913884672918357,0.988103374628731
"444",477.807274569989,0.149058694054838,17,1,0.60119010952767,0,0.080214518296998,1.47690116398695
"445",487.217683288081,0.236871979129501,7,12,0.789271105267108,1,0.0747081282315776,0.0603381990166577
"446",469.667869687025,0.21865620482713,31,2,0.655620688642375,1,0.140234416874591,0.156289830763054
"447",469.192281208907,0.448415777599439,28,19,0.756056797225028,0,0.0953093837597407,2.35248752564575
"448",460.754664275635,0.352003877342213,21,3,0.597980181197636,1,0.0504048859584145,0.182933384621642
"449",480.786387418912,0.104618076665793,36,5,0.765882716584019,1,0.0375646126340143,0.838307429299732
"450",489.014506635756,0.137508170178626,25,19,0.593344291858375,0,0.123956940253265,0.0767272944208514
"451",491.461020858356,0.0761314922594465,14,8,0.713426535064355,1,0.192283256736118,0.59378240002939
"452",494.93072082242,0.305580547160935,6,80,0.626595898251981,0,0.0278441340778954,0.222182541940881
"453",488.739821264531,0.0825183897395618,13,6,0.694958517933264,0,0.0783978709368967,1.29932550084094
"454",471.054731290657,0.41749415518716,6,1,0.569942579651251,1,0.0860209186794236,1.10968105289235
"455",488.675833123671,0.454240898031276,37,203,0.522442038916051,0,0.141842590062879,0.751206945573205
"456",492.503741463359,0.32946998415282,25,146,0.592745873215608,0,0.150861750589684,0.438642099424058
"457",484.913088030598,0.396822209795937,16,65,0.790341482753866,0,0.225481376808602,0.451849249850852
"458",489.62059454544,0.433104287798051,37,227,0.768257443024777,0,0.239320359774865,0.750739350817061
"459",491.093942306968,0.246117359143682,27,62,0.671350991935469,1,0.180610143055674,0.53536810950176
"460",499.879577583718,0.170803254516795,35,140,0.596859755646437,0,0.246703281067312,1.1434365397803
"461",488.386157839332,0.380769474979024,26,142,0.677630235604011,1,0.13763655454386,0.221744567360543
"462",464.041921333822,0.281330633535981,35,1,0.684977927315049,0,0.0532549734343775,1.21684888880028
"463",493.187899503316,0.0971120610018261,8,3,0.661071327328682,0,0.241096579527948,0.509385612311681
"464",464.322557544598,0.318466012435965,33,2,0.567018482182175,0,0.23282389016822,0.153765987881904
"465",499.241014292359,0.258902577904519,20,251,0.646100573940203,0,0.243482831923757,0.394735323089866
"466",477.255413534069,0.432644143106882,7,8,0.598147095553577,0,0.201560312998481,0.38271774824111
"467",473.177331235396,0.25403804484522,21,5,0.771412960998714,1,0.176610479713418,0.990510424076789
"468",490.382146266191,0.407166986737866,22,179,0.566127726226114,0,0.206798908766359,0.251541089286151
"469",453.877025567309,0.459982095705345,25,2,0.665851662005298,0,0.244104896381032,0.295504962637402
"470",455.974108564519,0.429565752542112,19,2,0.509793157503009,0,0.0566973775275983,0.531187066092301
"471",488.699189355748,0.172898931265809,32,27,0.683797847968526,0,0.0794907558592968,1.10320039438549
"472",484.423938097848,0.140577258192934,18,6,0.613206759421155,1,0.187904778751545,0.411710834423924
"473",493.813988267037,0.122553752386011,11,12,0.703912196680903,0,0.224274641193915,1.31348294350289
"474",492.270990237885,0.428554050123785,6,142,0.783202085806988,1,0.0488029924454167,0.270015234741576
"475",490.823359138921,0.0630326262442395,6,1,0.749654783960432,0,0.13982372242026,0.752437215150176
"476",485.815680728449,0.194349176704418,3,1,0.714655344630592,0,0.000146482838317752,1.78261232613262
"477",461.86576121907,0.339703761017881,19,2,0.720796569925733,1,0.0812515602447093,0.0544734870356995
"478",476.178295406051,0.392782578070182,18,25,0.604531943867914,0,0.0693813705584034,3.51226080602744
"479",470.825650259095,0.406648978416342,6,2,0.608429046184756,0,0.0302580563002266,0.404365197517743
"480",478.319953912229,0.48040256598033,4,9,0.658347941865213,0,0.121983573713806,3.96032698224023
"481",472.776694767328,0.237149130320176,20,2,0.600194844300859,0,0.23079003568273,1.2371866131965
"482",474.755848261298,0.480722333176527,13,28,0.776446396461688,1,0.0463039898895659,1.21899847775626
"483",479.411345504575,0.403407040471211,3,5,0.629613596154377,1,0.021683034254238,1.19900759221331
"484",465.514204952003,0.281382748228498,28,2,0.775993950269185,0,0.179475081909914,0.0074585973050122
"485",500.182973716758,0.0668437314569019,36,113,0.733010106673464,1,0.127641390543431,1.53146071974534
"486",464.939560308023,0.30249686279567,20,1,0.596708666952327,0,0.136172654747497,4.21469121927136
"487",496.924187450348,0.263717600004748,18,132,0.610495275072753,0,0.175636614556424,1.47273326934147
"488",488.277685335424,0.337683815287892,2,14,0.678766714665108,0,0.0905346036888659,1.55377962212297
"489",501.773486961764,0.0614013628801331,23,104,0.580396186001599,1,0.0665838442509994,1.68027253189128
"490",469.499430101621,0.447621193400119,27,21,0.500583355105482,1,0.120269985345658,0.371451824396675
"491",487.033930053666,0.223819286294747,33,35,0.674166041472927,0,0.0488062481745146,0.855685777482984
"492",503.131094006093,0.160888081230223,8,257,0.622597646410577,0,0.065386951668188,0.402639137859518
"493",485.632953259001,0.447260792308953,11,54,0.656480118143372,1,0.162410979100969,1.36039865097856
"494",490.645741491705,0.318138308206107,31,114,0.65353864855133,1,0.174846684443764,1.27372050477016
"495",479.064849884877,0.113043614767957,27,1,0.676194412517361,0,0.199035418801941,3.21736466725195
"496",494.015441608163,0.0939822489279322,13,16,0.542517551756464,0,0.109916181769222,0.120395778076605
"497",480.1770120472,0.339131997246295,6,7,0.669343344448134,0,0.0518362729926594,2.41039683149311
"498",476.318111434537,0.200772938109003,13,1,0.718217369331978,0,0.168463245092425,0.0541205129679726
"499",470.856128631194,0.273343050503172,19,4,0.598513290425763,0,0.136899135715794,0.184698537257069
"500",496.194082868536,0.179726633976679,29,64,0.645059618470259,0,0.239379597187508,1.77989123036459
"501",498.885080767556,0.170057057996746,34,196,0.766015881136991,0,0.146349937014747,0.100126550567787
"502",487.228051448009,0.151242028013803,36,20,0.751392364292406,1,0.155254059995059,0.144944401196349
"503",499.37665423811,0.151843674317934,27,167,0.734985472937115,1,0.0846653893240727,0.202916018638509
"504",490.761303427457,0.292491966160014,8,40,0.747909978567623,1,0.0768393719336018,0.0577009997664607
"505",470.170978613031,0.36304333814187,25,13,0.511738282209262,1,0.0106865492998622,0.102181535088227
"506",487.197490445229,0.364445753546897,2,8,0.519071982009336,0,0.218234952306375,0.879090224543792
"507",484.620686661518,0.254076367011294,28,25,0.52812056443654,1,0.243867131473962,0.40313401189938
"508",474.617695905379,0.464057263033465,6,11,0.762844563135877,0,0.0148679623380303,0.380735375937712
"509",467.420245880758,0.311272413143888,34,5,0.613778857840225,0,0.0653969556442462,0.889493548265216
"510",464.754960857633,0.432767730182968,28,15,0.748687107488513,1,0.00698813528288156,0.0439285004321157
"511",479.620968011766,0.0902121411752887,31,1,0.699715079017915,0,0.221095580840483,0.121322643511253
"512",493.380581960472,0.235581634694245,27,140,0.794568587443791,1,0.074152757471893,0.0135496322246123
"513",489.776334345057,0.337437029532157,32,156,0.777398177003488,0,0.0584482541889884,0.264229320540486
"514",501.500891819351,0.16592332914006,29,256,0.720875828433782,1,0.189143586496357,0.368276613184483
"515",480.178078853327,0.0930486062308774,23,1,0.573920806357637,1,0.178359789133538,2.19883052169956
"516",489.162461882025,0.254110818309709,15,28,0.611190620507114,1,0.196623607247602,2.98039586524218
"517",477.46580219181,0.425036427087616,23,51,0.700475337402895,0,0.0408436735160649,0.565417726243987
"518",491.412708554105,0.181767700216733,32,38,0.635072221676819,1,0.121727338409983,1.50238942226534
"519",484.590172254682,0.238989220943768,18,20,0.570304884412326,1,0.0992327958811074,1.32639433317921
"520",488.989089864722,0.36869973075809,29,157,0.702765808952972,0,0.0576114999130368,0.0626152773314692
"521",462.062699843888,0.458198937482666,23,7,0.64700557445176,0,0.224427089269739,1.83644595057885
"522",467.909892906966,0.276473640208133,19,2,0.662563982512802,1,0.140486254123971,0.589647192792883
"523",490.672974808258,0.264087138522882,14,53,0.748595288908109,0,0.0870296427747235,5.2315978813438
"524",495.358915782795,0.109403892548289,28,33,0.506526331137866,0,0.124020846968051,1.17447601341111
"525",476.007613817002,0.251855561230332,19,8,0.711694989702664,0,0.0916468658833764,1.6173954749342
"526",484.998460883896,0.321921352483332,3,3,0.722966610849835,1,0.226912114012521,0.0806667765362648
"527",492.650391558144,0.298950932291336,5,40,0.563095320109278,1,0.0355344088166021,0.242971016162675
"528",478.695222760061,0.171162446204107,20,3,0.541627050610259,0,0.228008741571102,0.0997583288420366
"529",456.453204845179,0.485116931900848,34,3,0.686869942606427,1,0.155513935431372,1.91151409373511
"530",486.345155151687,0.110542148712557,30,7,0.662453040690161,1,0.23187133128522,1.84256414090351
"531",491.150368649671,0.0685094923246652,5,2,0.688265846739523,0,0.0480543118319474,2.01322040281097
"532",493.374317957555,0.338688384182751,15,123,0.695240897894837,1,0.211618129222188,0.217676739113777
"533",479.924165855439,0.105314892460592,21,2,0.759165034419857,1,0.144302388012875,0.420645103685583
"534",498.976637973941,0.070895966317039,24,62,0.573932956974022,1,0.0455484849517234,1.318649077371
"535",505.394125220104,0.111986304214224,5,290,0.547241148911417,1,0.15236528479727,1.17569215345156
"536",487.29278886787,0.420512086560484,34,150,0.620133172976784,1,0.0962858051643707,1.07207694293059
"537",459.068621799025,0.46102124969475,16,4,0.795981305814348,0,0.0265167910256423,1.23796145759586
"538",495.769968246168,0.320469356758986,33,285,0.616029082774185,0,0.13084188348148,0.854151104988715
"539",498.520792949001,0.308711244049482,7,114,0.698201415780932,0,0.216595828300342,1.77816215622533
"540",483.590642349834,0.284247209050227,2,3,0.762917079241015,0,0.0135382055887021,0.656519251736401
"541",476.392988004373,0.095709462556988,31,2,0.75573951844126,1,0.00963370891986415,0.186003947901201
"542",455.499084745785,0.445087027130649,30,1,0.549928894103505,0,0.0223943436867557,3.47576447958221
"543",472.337415065401,0.37713226324413,18,14,0.614768929989077,1,0.0473020519712009,3.54462048882957
"544",484.447340881716,0.0608368740766309,18,2,0.680850881244987,0,0.161389358458109,0.264805185500415
"545",477.266854710096,0.328158384468406,6,2,0.588327013212256,1,0.105320461094379,0.477650885627535
"546",463.360461515449,0.298018418846186,31,1,0.633344629360363,1,0.208462358394172,1.42623475670004
"547",486.509254909551,0.199847572855651,33,17,0.569785940949805,0,0.169177873292938,2.12530127658846
"548",456.271633882713,0.477010398032144,34,1,0.581920838472433,1,0.188099669991061,3.0634854826085
"549",460.029802519139,0.450825576961506,33,7,0.776553235552274,0,0.158349496312439,0.437317292170097
"550",496.199406736595,0.477896967960987,1,227,0.676001299335621,1,0.0817962617147714,2.02292629510482
"551",491.120618876426,0.121806400734931,4,5,0.687804345227778,0,0.00105964299291372,0.524444766602934
"552",463.163458266059,0.400712928420398,12,1,0.662925696210004,0,0.136838423961308,0.803060139918151
"553",500.580518913145,0.0815935867023654,18,114,0.607159384759143,1,0.0296216755523346,0.0124301359702994
"554",474.051102296163,0.497992787742987,17,31,0.592195612518117,1,0.111356977897231,1.28631767069186
"555",502.784325559245,0.147047015815042,12,132,0.625476838671602,1,0.128251801128499,0.679141218961911
"556",454.624235702616,0.438182898017112,31,1,0.734915971802548,0,0.17590841819765,1.96759526213094
"557",467.155845430899,0.433605008234736,36,12,0.514359392598271,1,0.0856785558862612,0.840882518435539
"558",473.950198389157,0.373822274513077,30,23,0.595244356011972,0,0.0920316145056859,0.99278982300592
"559",502.18413474168,0.0897519844351336,30,118,0.580692119570449,1,0.206035300972871,1.03426900112679
"560",487.348785383851,0.39050529942615,9,34,0.748523760889657,1,0.234426370763686,0.43894580302926
"561",474.246388438016,0.311320640624035,18,8,0.525628097751178,1,0.16891167848371,2.31986499555993
"562",491.64906109573,0.132582264929079,4,1,0.648075381340459,0,0.185016914387234,1.24097851558554
"563",484.314996587593,0.11587742632255,34,7,0.743315299693495,1,0.157023189938627,1.07657475992824
"564",499.884543847942,0.205277066095732,3,62,0.558083350141533,1,0.06906493549468,1.20869523512131
"565",495.650683655657,0.347293479100335,5,96,0.627424829220399,1,0.0681878476170823,0.223204912744328
"566",484.98094443436,0.322672915831208,12,26,0.69196512280032,1,0.112300219712779,1.56581998209313
"567",474.975400779242,0.347066091687884,8,1,0.640734725049697,1,0.219201575906482,1.87128970386948
"568",457.385781131014,0.403117007028777,15,1,0.650293147144839,0,0.00202518224250525,0.0959431045275228
"569",466.021361481551,0.292608214460779,34,1,0.648572059813887,0,0.214958860771731,1.49093004447531
"570",502.103021533703,0.210640093882103,9,141,0.584755686344579,1,0.183634042215999,0.259163757509979
